meter_id,latitude,longitude,address,manufacturer,model,installation_date,status,quality_tier,firmware_version,meter_type,tariff_type,base_consumption,voltage_range,current_range,created_at,updated_at
SM000800,48.12313711107761,11.54384091955552,"Main Street 508, Munich, Germany",Elster,Model-5145,2021-06-27T13:23:26.300563,INACTIVE,GOOD,3.2.8,residential,demand_response,0.23900533329752244,"(220, 240)","(1, 15)",2025-10-02T11:23:26.300569,2025-10-02T11:23:26.300570
SM000801,50.89130488273291,6.933977341604717,"Garden Street 189, Cologne, Germany",Siemens,Model-7386,2017-09-24T13:23:26.300574,ACTIVE,EXCELLENT,2.2.2,residential,time_of_use,0.8880180989149347,"(220, 240)","(1, 15)",2025-10-02T11:23:26.300582,2025-10-02T11:23:26.300583
SM000802,53.60028064198936,10.02751387177237,"Main Street 475, Hamburg, Germany",Elster,Model-3880,2023-07-10T13:23:26.300588,ACTIVE,EXCELLENT,5.9.9,commercial,time_of_use,9.371246648297843,"(220, 240)","(5, 30)",2025-10-02T11:23:26.300594,2025-10-02T11:23:26.300595
SM000803,51.268382984254366,6.774813535641703,"Park Street 799, Düsseldorf, Germany",Elster,Model-7820,2024-08-30T13:23:26.300600,ACTIVE,EXCELLENT,2.6.6,commercial,standard,6.427956406678507,"(220, 240)","(5, 30)",2025-10-02T11:23:26.300607,2025-10-02T11:23:26.300608
SM000804,48.790858212449315,9.194988591117445,"Garden Street 13, Stuttgart, Germany",Itron,Model-5845,2021-02-09T13:23:26.300611,ACTIVE,EXCELLENT,5.7.7,commercial,demand_response,7.762734656512985,"(220, 240)","(5, 30)",2025-10-02T11:23:26.300617,2025-10-02T11:23:26.300618
SM000805,51.52407448696026,7.429532003408444,"First Street 846, Dortmund, Germany",Itron,Model-1205,2023-01-29T13:23:26.300623,ACTIVE,EXCELLENT,1.0.1,industrial,standard,36.41281295193953,"(220, 240)","(10, 100)",2025-10-02T11:23:26.300628,2025-10-02T11:23:26.300629
SM000806,50.14662666743352,8.679789094361915,"Garden Street 276, Frankfurt, Germany",ABB,Model-3002,2022-06-13T13:23:26.300633,ACTIVE,FAIR,4.8.6,industrial,time_of_use,22.58034783402475,"(220, 240)","(10, 100)",2025-10-02T11:23:26.300639,2025-10-02T11:23:26.300640
SM000807,48.09138053082271,11.578031736328068,"Second Street 234, Munich, Germany",Itron,Model-2828,2023-01-26T13:23:26.300644,ACTIVE,EXCELLENT,2.1.1,industrial,demand_response,8.463816462133018,"(220, 240)","(10, 100)",2025-10-02T11:23:26.300649,2025-10-02T11:23:26.300650
SM000808,51.26859800602306,6.786509015330898,"Garden Street 987, Düsseldorf, Germany",ABB,Model-2728,2025-05-29T13:23:26.300654,ACTIVE,POOR,4.1.2,residential,standard,1.8932917314274873,"(220, 240)","(1, 15)",2025-10-02T11:23:26.300659,2025-10-02T11:23:26.300661
SM000809,53.593785524446545,10.011811064310354,"Park Street 684, Hamburg, Germany",Elster,Model-9546,2025-06-17T13:23:26.300664,ACTIVE,POOR,5.7.6,industrial,standard,24.722916850573654,"(220, 240)","(10, 100)",2025-10-02T11:23:26.300669,2025-10-02T11:23:26.300671
SM000810,53.516055217438435,9.961962971725967,"Garden Street 50, Hamburg, Germany",Siemens,Model-7834,2017-03-06T13:23:26.300675,ACTIVE,EXCELLENT,2.7.0,commercial,demand_response,6.685344768906958,"(220, 240)","(5, 30)",2025-10-02T11:23:26.300681,2025-10-02T11:23:26.300682
SM000811,48.788644124157294,9.177392664009988,"First Street 167, Stuttgart, Germany",Landis+Gyr,Model-1130,2017-05-03T13:23:26.300686,ACTIVE,EXCELLENT,4.0.3,industrial,standard,20.23371999578243,"(220, 240)","(10, 100)",2025-10-02T11:23:26.300691,2025-10-02T11:23:26.300692
SM000812,48.815386773177146,9.187008799913087,"First Street 670, Stuttgart, Germany",Siemens,Model-8303,2016-04-11T13:23:26.300696,ACTIVE,EXCELLENT,5.6.2,industrial,demand_response,46.60021274390161,"(220, 240)","(10, 100)",2025-10-02T11:23:26.300702,2025-10-02T11:23:26.300703
SM000813,50.07521612685386,8.64768664609779,"Second Street 853, Frankfurt, Germany",Landis+Gyr,Model-5546,2023-07-20T13:23:26.300706,ACTIVE,EXCELLENT,3.2.3,industrial,standard,17.251515513974276,"(220, 240)","(10, 100)",2025-10-02T11:23:26.300713,2025-10-02T11:23:26.300714
SM000814,50.927410228133816,7.0062097861167,"First Street 676, Cologne, Germany",Landis+Gyr,Model-8691,2021-03-30T13:23:26.300718,ACTIVE,GOOD,2.7.7,residential,time_of_use,0.10125462872570878,"(220, 240)","(1, 15)",2025-10-02T11:23:26.300724,2025-10-02T11:23:26.300725
SM000815,48.17127251811707,11.607284653906595,"Second Street 249, Munich, Germany",Siemens,Model-4937,2017-02-03T13:23:26.300729,ACTIVE,FAIR,1.0.1,industrial,standard,23.78256788458623,"(220, 240)","(10, 100)",2025-10-02T11:23:26.300734,2025-10-02T11:23:26.300735
SM000816,50.14986622588942,8.663013305592578,"First Street 316, Frankfurt, Germany",Siemens,Model-6729,2017-08-31T13:23:26.300739,ACTIVE,FAIR,3.2.0,commercial,standard,8.512791186890212,"(220, 240)","(5, 30)",2025-10-02T11:23:26.300745,2025-10-02T11:23:26.300746
SM000817,51.4722632913904,7.453173774281596,"Park Street 904, Dortmund, Germany",Landis+Gyr,Model-3932,2025-01-09T13:23:26.300749,ACTIVE,POOR,2.8.1,residential,time_of_use,1.4580323905639705,"(220, 240)","(1, 15)",2025-10-02T11:23:26.300757,2025-10-02T11:23:26.300758
SM000818,48.76656115261981,9.141924863515857,"Garden Street 173, Stuttgart, Germany",Itron,Model-7939,2022-12-18T13:23:26.300762,ACTIVE,FAIR,4.9.6,industrial,demand_response,26.83110995679153,"(220, 240)","(10, 100)",2025-10-02T11:23:26.300767,2025-10-02T11:23:26.300768
SM000819,48.78158107593881,9.134588249903848,"Second Street 91, Stuttgart, Germany",Siemens,Model-2836,2025-03-21T13:23:26.300772,FAULTY,FAIR,1.1.3,industrial,time_of_use,43.31740529310529,"(220, 240)","(10, 100)",2025-10-02T11:23:26.300778,2025-10-02T11:23:26.300779
SM000820,51.19333918150681,6.811221715979671,"Second Street 592, Düsseldorf, Germany",ABB,Model-6269,2023-09-12T13:23:26.300783,ACTIVE,EXCELLENT,4.0.8,residential,time_of_use,1.5312907015764143,"(220, 240)","(1, 15)",2025-10-02T11:23:26.300788,2025-10-02T11:23:26.300790
SM000821,53.51821385832392,10.005743511409843,"Main Street 439, Hamburg, Germany",Siemens,Model-1219,2020-08-24T13:23:26.300795,ACTIVE,GOOD,4.0.0,commercial,demand_response,2.828276129000592,"(220, 240)","(5, 30)",2025-10-02T11:23:26.300800,2025-10-02T11:23:26.300802
SM000822,50.12372923382448,8.673868353043433,"Park Street 858, Frankfurt, Germany",Itron,Model-7737,2019-03-24T13:23:26.300805,ACTIVE,FAIR,2.0.1,residential,standard,0.809107386548949,"(220, 240)","(1, 15)",2025-10-02T11:23:26.300811,2025-10-02T11:23:26.300812
SM000823,50.9569858421043,6.985022393039695,"First Street 356, Cologne, Germany",ABB,Model-6522,2019-04-23T13:23:26.300816,ACTIVE,POOR,3.9.3,commercial,standard,1.9588906779399782,"(220, 240)","(5, 30)",2025-10-02T11:23:26.300822,2025-10-02T11:23:26.300823
SM000824,52.47899993570275,13.447822121691205,"Second Street 518, Berlin, Germany",Elster,Model-2741,2021-11-15T13:23:26.300827,ACTIVE,EXCELLENT,2.9.9,commercial,time_of_use,8.803523017254506,"(220, 240)","(5, 30)",2025-10-02T11:23:26.300833,2025-10-02T11:23:26.300834
SM000825,48.80564939148914,9.151416511788367,"Main Street 876, Stuttgart, Germany",Elster,Model-9955,2018-09-02T13:23:26.300838,ACTIVE,FAIR,4.3.2,industrial,standard,48.9928307651256,"(220, 240)","(10, 100)",2025-10-02T11:23:26.300844,2025-10-02T11:23:26.300845
SM000826,50.11686173777281,8.69759769546327,"Main Street 289, Frankfurt, Germany",Elster,Model-2634,2021-07-17T13:23:26.300848,ACTIVE,EXCELLENT,2.6.1,residential,standard,0.10486063640375935,"(220, 240)","(1, 15)",2025-10-02T11:23:26.300854,2025-10-02T11:23:26.300856
SM000827,51.24309126291081,6.768354399841858,"Park Street 682, Düsseldorf, Germany",Landis+Gyr,Model-3359,2020-11-05T13:23:26.300860,FAULTY,GOOD,3.1.2,commercial,demand_response,9.032421187561356,"(220, 240)","(5, 30)",2025-10-02T11:23:26.300865,2025-10-02T11:23:26.300866
SM000828,48.13767380221982,11.577173077584291,"Garden Street 624, Munich, Germany",Itron,Model-4095,2024-01-04T13:23:26.300870,ACTIVE,FAIR,1.7.9,industrial,demand_response,22.639663513223777,"(220, 240)","(10, 100)",2025-10-02T11:23:26.300876,2025-10-02T11:23:26.300877
SM000829,53.58021245011944,9.967185166974351,"First Street 527, Hamburg, Germany",Itron,Model-9515,2023-07-05T13:23:26.300880,ACTIVE,GOOD,4.3.5,commercial,demand_response,9.07870429578242,"(220, 240)","(5, 30)",2025-10-02T11:23:26.300886,2025-10-02T11:23:26.300888
SM000830,52.47176961602412,13.431318929378662,"Garden Street 466, Berlin, Germany",Itron,Model-4958,2016-11-17T13:23:26.300891,ACTIVE,GOOD,3.3.3,industrial,standard,14.211172433753967,"(220, 240)","(10, 100)",2025-10-02T11:23:26.300896,2025-10-02T11:23:26.300897
SM000831,51.49489060526834,7.511257576101715,"Garden Street 694, Dortmund, Germany",ABB,Model-2980,2023-03-06T13:23:26.300901,ACTIVE,EXCELLENT,3.3.0,industrial,standard,15.702592468544337,"(220, 240)","(10, 100)",2025-10-02T11:23:26.300907,2025-10-02T11:23:26.300908
SM000832,48.75005171970049,9.140316293495184,"First Street 35, Stuttgart, Germany",ABB,Model-5788,2021-02-01T13:23:26.300911,ACTIVE,FAIR,1.7.3,residential,time_of_use,0.8609050113016212,"(220, 240)","(1, 15)",2025-10-02T11:23:26.300917,2025-10-02T11:23:26.300918
SM000833,53.5404243064886,10.025828315672266,"Park Street 902, Hamburg, Germany",Elster,Model-6764,2023-10-10T13:23:26.300922,ACTIVE,GOOD,3.1.5,industrial,demand_response,25.73622293905277,"(220, 240)","(10, 100)",2025-10-02T11:23:26.300930,2025-10-02T11:23:26.300931
SM000834,50.160189021779125,8.675002888114914,"Main Street 203, Frankfurt, Germany",Elster,Model-5883,2021-03-25T13:23:26.300935,ACTIVE,EXCELLENT,3.5.1,residential,time_of_use,0.888370260020102,"(220, 240)","(1, 15)",2025-10-02T11:23:26.300941,2025-10-02T11:23:26.300942
SM000835,48.76682856892197,9.171661791994016,"First Street 233, Stuttgart, Germany",Siemens,Model-2866,2022-12-03T13:23:26.300946,ACTIVE,EXCELLENT,1.8.5,industrial,standard,8.686160602958154,"(220, 240)","(10, 100)",2025-10-02T11:23:26.300952,2025-10-02T11:23:26.300953
SM000836,51.55656499569349,7.430164990477407,"Main Street 537, Dortmund, Germany",Siemens,Model-3927,2022-12-25T13:23:26.300956,ACTIVE,FAIR,4.2.9,industrial,demand_response,36.137052831518986,"(220, 240)","(10, 100)",2025-10-02T11:23:26.300962,2025-10-02T11:23:26.300963
SM000837,53.58188141620894,9.972362179675875,"Second Street 485, Hamburg, Germany",Siemens,Model-1401,2017-07-28T13:23:26.300967,FAULTY,EXCELLENT,3.0.6,industrial,standard,47.65346910897936,"(220, 240)","(10, 100)",2025-10-02T11:23:26.300972,2025-10-02T11:23:26.300973
SM000838,51.557518281319176,7.460644133094638,"Garden Street 972, Dortmund, Germany",Elster,Model-6665,2023-10-31T13:23:26.300977,ACTIVE,UNKNOWN,1.2.9,industrial,demand_response,24.630139657452414,"(220, 240)","(10, 100)",2025-10-02T11:23:26.300983,2025-10-02T11:23:26.300984
SM000839,48.78854256198409,9.169974223109902,"Garden Street 96, Stuttgart, Germany",Itron,Model-2935,2020-10-05T13:23:26.300988,ACTIVE,EXCELLENT,4.9.3,residential,time_of_use,1.1932494184204738,"(220, 240)","(1, 15)",2025-10-02T11:23:26.300993,2025-10-02T11:23:26.300994
SM000840,48.756299647682475,9.161586689478131,"Garden Street 973, Stuttgart, Germany",Siemens,Model-5588,2018-02-13T13:23:26.300998,ACTIVE,GOOD,2.4.9,industrial,demand_response,8.499524116340849,"(220, 240)","(10, 100)",2025-10-02T11:23:26.301003,2025-10-02T11:23:26.301004
SM000841,51.19156338470819,6.778974599640449,"Park Street 353, Düsseldorf, Germany",Elster,Model-3643,2022-12-15T13:23:26.301008,ACTIVE,EXCELLENT,2.0.6,commercial,demand_response,3.857610423684616,"(220, 240)","(5, 30)",2025-10-02T11:23:26.301014,2025-10-02T11:23:26.301015
SM000842,51.49912052016929,7.477580914092534,"Garden Street 665, Dortmund, Germany",Siemens,Model-8592,2020-11-11T13:23:26.301018,ACTIVE,EXCELLENT,1.8.8,commercial,standard,3.9992497308736104,"(220, 240)","(5, 30)",2025-10-02T11:23:26.301024,2025-10-02T11:23:26.301025
SM000843,50.13841312023541,8.695666070677762,"Park Street 82, Frankfurt, Germany",Elster,Model-3035,2022-01-17T13:23:26.301029,ACTIVE,EXCELLENT,2.4.1,commercial,time_of_use,5.931770316694153,"(220, 240)","(5, 30)",2025-10-02T11:23:26.301036,2025-10-02T11:23:26.301037
SM000844,53.559188255483555,9.965149770287013,"Second Street 711, Hamburg, Germany",ABB,Model-6037,2017-07-23T13:23:26.301042,ACTIVE,GOOD,3.8.5,residential,time_of_use,0.668740217725434,"(220, 240)","(1, 15)",2025-10-02T11:23:26.301048,2025-10-02T11:23:26.301049
SM000845,51.234677132688695,6.740841689234351,"Garden Street 156, Düsseldorf, Germany",ABB,Model-7526,2017-08-08T13:23:26.301052,ACTIVE,POOR,2.4.8,commercial,standard,7.224879716899084,"(220, 240)","(5, 30)",2025-10-02T11:23:26.301058,2025-10-02T11:23:26.301059
SM000846,53.53167132165979,10.041387875448903,"First Street 437, Hamburg, Germany",Itron,Model-3683,2024-09-18T13:23:26.301063,INACTIVE,EXCELLENT,1.2.1,industrial,time_of_use,34.501978379979946,"(220, 240)","(10, 100)",2025-10-02T11:23:26.301069,2025-10-02T11:23:26.301070
SM000847,50.899174964998465,6.954078943468927,"Main Street 142, Cologne, Germany",ABB,Model-8661,2021-07-17T13:23:26.301073,ACTIVE,EXCELLENT,3.0.1,industrial,standard,22.633838552358295,"(220, 240)","(10, 100)",2025-10-02T11:23:26.301079,2025-10-02T11:23:26.301080
SM000848,53.60016476946275,9.981478479480902,"Second Street 6, Hamburg, Germany",Siemens,Model-2305,2018-09-16T13:23:26.301084,ACTIVE,GOOD,1.3.3,commercial,demand_response,8.550026357941864,"(220, 240)","(5, 30)",2025-10-02T11:23:26.301090,2025-10-02T11:23:26.301091
SM000849,53.516273457620244,9.967231255545114,"Main Street 822, Hamburg, Germany",Elster,Model-2843,2020-12-22T13:23:26.301095,ACTIVE,POOR,3.0.8,commercial,time_of_use,2.1765607381121264,"(220, 240)","(5, 30)",2025-10-02T11:23:26.301101,2025-10-02T11:23:26.301103
SM000850,50.063166170376405,8.7162201575636,"First Street 729, Frankfurt, Germany",Siemens,Model-9895,2020-08-03T13:23:26.301108,ACTIVE,EXCELLENT,5.3.5,industrial,time_of_use,43.70604857972606,"(220, 240)","(10, 100)",2025-10-02T11:23:26.301113,2025-10-02T11:23:26.301114
SM000851,51.53489523940713,7.512769895531871,"Main Street 844, Dortmund, Germany",Itron,Model-4271,2024-12-11T13:23:26.301118,INACTIVE,EXCELLENT,1.5.1,industrial,demand_response,29.29192274562962,"(220, 240)","(10, 100)",2025-10-02T11:23:26.301123,2025-10-02T11:23:26.301124
SM000852,51.266967426242964,6.812593547052405,"Main Street 132, Düsseldorf, Germany",Elster,Model-3714,2020-07-07T13:23:26.301128,INACTIVE,FAIR,4.0.2,industrial,demand_response,38.79605534994741,"(220, 240)","(10, 100)",2025-10-02T11:23:26.301134,2025-10-02T11:23:26.301135
SM000853,50.95065187194135,6.977658326231453,"First Street 96, Cologne, Germany",ABB,Model-6191,2024-09-03T13:23:26.301139,ACTIVE,FAIR,2.0.3,commercial,demand_response,7.558967114264046,"(220, 240)","(5, 30)",2025-10-02T11:23:26.301146,2025-10-02T11:23:26.301147
SM000854,52.535730880494135,13.377128136337207,"Park Street 364, Berlin, Germany",Siemens,Model-6854,2016-08-04T13:23:26.301150,ACTIVE,EXCELLENT,3.5.3,residential,time_of_use,0.2724794134299138,"(220, 240)","(1, 15)",2025-10-02T11:23:26.301156,2025-10-02T11:23:26.301157
SM000855,48.7572473734924,9.191178803001627,"Garden Street 72, Stuttgart, Germany",ABB,Model-3610,2017-04-07T13:23:26.301161,ACTIVE,EXCELLENT,1.4.3,commercial,time_of_use,1.9204049485736103,"(220, 240)","(5, 30)",2025-10-02T11:23:26.301167,2025-10-02T11:23:26.301168
SM000856,53.54083076970447,10.02571687811647,"Park Street 979, Hamburg, Germany",ABB,Model-2437,2022-11-13T13:23:26.301171,ACTIVE,FAIR,2.1.9,residential,time_of_use,0.6360343984339668,"(220, 240)","(1, 15)",2025-10-02T11:23:26.301177,2025-10-02T11:23:26.301178
SM000857,48.12964479686589,11.609890210119929,"Main Street 569, Munich, Germany",Elster,Model-9759,2019-05-07T13:23:26.301181,ACTIVE,GOOD,4.2.2,residential,standard,1.1453957256867258,"(220, 240)","(1, 15)",2025-10-02T11:23:26.301187,2025-10-02T11:23:26.301188
SM000858,48.788518583135534,9.144472269455427,"First Street 265, Stuttgart, Germany",ABB,Model-1481,2016-11-10T13:23:26.301191,ACTIVE,EXCELLENT,1.1.8,residential,standard,1.1595273742853038,"(220, 240)","(1, 15)",2025-10-02T11:23:26.301197,2025-10-02T11:23:26.301198
SM000859,52.47009438483186,13.38006650151465,"Main Street 368, Berlin, Germany",Siemens,Model-7557,2017-03-21T13:23:26.301202,ACTIVE,EXCELLENT,2.4.8,industrial,standard,18.717261866851672,"(220, 240)","(10, 100)",2025-10-02T11:23:26.301208,2025-10-02T11:23:26.301209
SM000860,52.56758357563084,13.447063676887014,"Garden Street 141, Berlin, Germany",Elster,Model-8887,2017-03-19T13:23:26.301212,ACTIVE,GOOD,3.5.4,industrial,demand_response,33.42036789545212,"(220, 240)","(10, 100)",2025-10-02T11:23:26.301218,2025-10-02T11:23:26.301220
SM000861,48.735135407126144,9.20164939700297,"Park Street 431, Stuttgart, Germany",Landis+Gyr,Model-2384,2016-01-19T13:23:26.301224,ACTIVE,EXCELLENT,2.2.0,residential,time_of_use,0.15085490594916917,"(220, 240)","(1, 15)",2025-10-02T11:23:26.301230,2025-10-02T11:23:26.301231
SM000862,48.73598829210073,9.156175975745695,"Garden Street 650, Stuttgart, Germany",ABB,Model-7718,2019-07-12T13:23:26.301235,ACTIVE,FAIR,4.8.2,industrial,time_of_use,15.462030456434277,"(220, 240)","(10, 100)",2025-10-02T11:23:26.301240,2025-10-02T11:23:26.301241
SM000863,50.09913051374561,8.673856345110824,"First Street 123, Frankfurt, Germany",Itron,Model-1175,2018-04-12T13:23:26.301245,ACTIVE,FAIR,1.2.6,commercial,demand_response,4.487637827853699,"(220, 240)","(5, 30)",2025-10-02T11:23:26.301253,2025-10-02T11:23:26.301254
SM000864,51.24580833877607,6.723508367527686,"Park Street 790, Düsseldorf, Germany",ABB,Model-6518,2023-11-25T13:23:26.301258,ACTIVE,POOR,1.0.8,commercial,time_of_use,7.272002899515506,"(220, 240)","(5, 30)",2025-10-02T11:23:26.301264,2025-10-02T11:23:26.301265
SM000865,51.21099152642625,6.771041397232749,"Second Street 892, Düsseldorf, Germany",Itron,Model-3153,2021-06-19T13:23:26.301268,ACTIVE,GOOD,4.6.2,industrial,time_of_use,18.803190241764415,"(220, 240)","(10, 100)",2025-10-02T11:23:26.301275,2025-10-02T11:23:26.301277
SM000866,48.18233259564749,11.605740337520807,"Garden Street 908, Munich, Germany",ABB,Model-2349,2019-06-20T13:23:26.301280,ACTIVE,FAIR,4.9.0,industrial,standard,9.238738979733068,"(220, 240)","(10, 100)",2025-10-02T11:23:26.301286,2025-10-02T11:23:26.301287
SM000867,50.94155058930918,6.936034942574241,"Main Street 172, Cologne, Germany",Elster,Model-7610,2019-10-17T13:23:26.301290,FAULTY,FAIR,1.0.9,industrial,time_of_use,17.76623808999795,"(220, 240)","(10, 100)",2025-10-02T11:23:26.301296,2025-10-02T11:23:26.301297
SM000868,50.15342572068665,8.634845721156957,"Garden Street 491, Frankfurt, Germany",ABB,Model-1911,2016-06-29T13:23:26.301301,ACTIVE,EXCELLENT,2.1.9,residential,demand_response,0.5472316693929725,"(220, 240)","(1, 15)",2025-10-02T11:23:26.301306,2025-10-02T11:23:26.301307
SM000869,48.79516596606504,9.16246702985369,"Second Street 715, Stuttgart, Germany",Itron,Model-4809,2017-12-08T13:23:26.301311,ACTIVE,EXCELLENT,3.7.4,industrial,demand_response,8.104364580678059,"(220, 240)","(10, 100)",2025-10-02T11:23:26.301317,2025-10-02T11:23:26.301318
SM000870,48.131592593858855,11.611057432086927,"First Street 758, Munich, Germany",Siemens,Model-4117,2024-04-28T13:23:26.301322,ACTIVE,EXCELLENT,1.3.6,residential,time_of_use,0.4846540645859342,"(220, 240)","(1, 15)",2025-10-02T11:23:26.301327,2025-10-02T11:23:26.301328
SM000871,51.26053540572454,6.816257418270398,"First Street 95, Düsseldorf, Germany",Siemens,Model-3939,2016-06-03T13:23:26.301332,ACTIVE,GOOD,5.6.2,residential,time_of_use,0.14856674284508203,"(220, 240)","(1, 15)",2025-10-02T11:23:26.301337,2025-10-02T11:23:26.301338
SM000872,51.53160451515457,7.424752301358672,"First Street 142, Dortmund, Germany",Landis+Gyr,Model-9460,2023-03-30T13:23:26.301343,ACTIVE,EXCELLENT,2.0.3,commercial,time_of_use,5.616399237809589,"(220, 240)","(5, 30)",2025-10-02T11:23:26.301349,2025-10-02T11:23:26.301350
SM000873,51.55411437473624,7.4492143478192565,"First Street 619, Dortmund, Germany",Elster,Model-9803,2023-04-13T13:23:26.301353,ACTIVE,POOR,1.6.2,industrial,demand_response,33.767864458071884,"(220, 240)","(10, 100)",2025-10-02T11:23:26.301361,2025-10-02T11:23:26.301362
SM000874,50.901877116038285,6.979236906020231,"Main Street 491, Cologne, Germany",Itron,Model-8198,2024-10-01T13:23:26.301365,MAINTENANCE,EXCELLENT,5.0.7,commercial,time_of_use,6.950821283732538,"(220, 240)","(5, 30)",2025-10-02T11:23:26.301371,2025-10-02T11:23:26.301372
SM000875,52.5022224337229,13.430423454583341,"Garden Street 667, Berlin, Germany",Elster,Model-8032,2017-04-09T13:23:26.301376,MAINTENANCE,FAIR,2.4.0,residential,demand_response,1.1841772760219422,"(220, 240)","(1, 15)",2025-10-02T11:23:26.301382,2025-10-02T11:23:26.301383
SM000876,50.92375164058166,7.001114742786292,"Garden Street 191, Cologne, Germany",ABB,Model-5000,2021-02-13T13:23:26.301386,ACTIVE,FAIR,3.7.1,residential,standard,1.4565160938955886,"(220, 240)","(1, 15)",2025-10-02T11:23:26.301392,2025-10-02T11:23:26.301393
SM000877,48.14798094224316,11.55690360868388,"Main Street 701, Munich, Germany",Siemens,Model-3425,2022-08-29T13:23:26.301397,ACTIVE,EXCELLENT,2.4.2,industrial,time_of_use,31.34545187060069,"(220, 240)","(10, 100)",2025-10-02T11:23:26.301402,2025-10-02T11:23:26.301404
SM000878,51.556244054702496,7.4278776231786985,"Garden Street 393, Dortmund, Germany",Itron,Model-8808,2019-05-10T13:23:26.301408,INACTIVE,GOOD,1.3.8,industrial,time_of_use,5.336404606869442,"(220, 240)","(10, 100)",2025-10-02T11:23:26.301414,2025-10-02T11:23:26.301415
SM000879,52.50710905441984,13.386525293099812,"Park Street 854, Berlin, Germany",Landis+Gyr,Model-6118,2024-07-01T13:23:26.301419,ACTIVE,POOR,3.3.4,industrial,time_of_use,13.0856578802869,"(220, 240)","(10, 100)",2025-10-02T11:23:26.301424,2025-10-02T11:23:26.301426
SM000880,50.074154815491646,8.668518777586419,"Garden Street 409, Frankfurt, Germany",Elster,Model-7370,2017-09-26T13:23:26.301429,ACTIVE,GOOD,1.4.1,residential,standard,0.6034329986697483,"(220, 240)","(1, 15)",2025-10-02T11:23:26.301435,2025-10-02T11:23:26.301436
SM000881,51.561215864841124,7.475489777071127,"Park Street 696, Dortmund, Germany",Siemens,Model-4505,2018-05-17T13:23:26.301440,MAINTENANCE,EXCELLENT,1.4.3,commercial,time_of_use,1.2908050057135123,"(220, 240)","(5, 30)",2025-10-02T11:23:26.301447,2025-10-02T11:23:26.301448
SM000882,53.59367820781417,9.969849929523747,"Main Street 365, Hamburg, Germany",Itron,Model-3561,2021-08-30T13:23:26.301452,ACTIVE,POOR,5.1.7,industrial,demand_response,20.621877142378263,"(220, 240)","(10, 100)",2025-10-02T11:23:26.301461,2025-10-02T11:23:26.301463
SM000883,53.592776242505316,9.98650974910489,"Second Street 628, Hamburg, Germany",Siemens,Model-9820,2024-05-23T13:23:26.301468,INACTIVE,GOOD,3.4.5,commercial,standard,1.4673248910967935,"(220, 240)","(5, 30)",2025-10-02T11:23:26.301479,2025-10-02T11:23:26.301480
SM000884,51.48888925798127,7.47025744073859,"Garden Street 967, Dortmund, Germany",Landis+Gyr,Model-1168,2018-03-02T13:23:26.301486,ACTIVE,EXCELLENT,1.6.9,industrial,time_of_use,44.27380695383854,"(220, 240)","(10, 100)",2025-10-02T11:23:26.301495,2025-10-02T11:23:26.301497
SM000885,51.49242722941414,7.4798754739421085,"First Street 359, Dortmund, Germany",Siemens,Model-8909,2016-12-25T13:23:26.301502,ACTIVE,EXCELLENT,1.6.6,commercial,standard,6.490208731756283,"(220, 240)","(5, 30)",2025-10-02T11:23:26.301511,2025-10-02T11:23:26.301513
SM000886,48.1260294284213,11.563481931506558,"Garden Street 876, Munich, Germany",Siemens,Model-6051,2025-08-20T13:23:26.301519,ACTIVE,EXCELLENT,2.3.0,commercial,time_of_use,2.097648051436833,"(220, 240)","(5, 30)",2025-10-02T11:23:26.301527,2025-10-02T11:23:26.301528
SM000887,48.1310309521459,11.618136481199286,"Main Street 290, Munich, Germany",Siemens,Model-6107,2016-12-09T13:23:26.301532,ACTIVE,GOOD,1.1.1,industrial,demand_response,5.689929472268534,"(220, 240)","(10, 100)",2025-10-02T11:23:26.301538,2025-10-02T11:23:26.301539
SM000888,48.817584257980236,9.147213052232038,"Main Street 497, Stuttgart, Germany",Elster,Model-2612,2023-02-04T13:23:26.301543,ACTIVE,FAIR,4.7.0,industrial,time_of_use,32.19492716469728,"(220, 240)","(10, 100)",2025-10-02T11:23:26.301548,2025-10-02T11:23:26.301549
SM000889,53.50338650594848,9.953003384494018,"Park Street 58, Hamburg, Germany",Elster,Model-5049,2017-12-08T13:23:26.301553,ACTIVE,UNKNOWN,5.1.9,industrial,demand_response,41.58485249390504,"(220, 240)","(10, 100)",2025-10-02T11:23:26.301559,2025-10-02T11:23:26.301560
SM000890,52.49172168126074,13.37254480724309,"Second Street 693, Berlin, Germany",Elster,Model-2143,2025-06-07T13:23:26.301563,ACTIVE,EXCELLENT,2.6.1,industrial,time_of_use,21.623826845358636,"(220, 240)","(10, 100)",2025-10-02T11:23:26.301569,2025-10-02T11:23:26.301570
SM000891,51.231524268274654,6.783767550324387,"Garden Street 790, Düsseldorf, Germany",ABB,Model-8197,2016-11-02T13:23:26.301574,ACTIVE,EXCELLENT,4.4.7,industrial,demand_response,24.228875834091603,"(220, 240)","(10, 100)",2025-10-02T11:23:26.301580,2025-10-02T11:23:26.301581
SM000892,51.19327916395688,6.780198036063063,"Main Street 159, Düsseldorf, Germany",Itron,Model-8951,2025-03-30T13:23:26.301584,ACTIVE,EXCELLENT,3.2.3,residential,demand_response,1.3621590908599617,"(220, 240)","(1, 15)",2025-10-02T11:23:26.301590,2025-10-02T11:23:26.301591
